Sembawang Primary School,103.8210452,1.4453649
Wellington Primary School,103.8226331,1.4517917
Anchor Green Primary School,103.8874074,1.3909254
Compassvale Primary School,103.897901,1.39418
Fern Green Primary School,103.8798503,1.3974791
Fernvale Primary School,103.873919,1.389948
Nan Chiau Primary School,103.8902853,1.3924139
North Spring Primary School,103.903609,1.386881
North Vista Primary School,103.8958357,1.3829986
Palm View Primary School,103.8907953,1.3839074
Rivervale Primary School,103.904383,1.393196
Seng Kang Primary School,103.8998085,1.3894174
Sengkang Green Primary School,103.8751169,1.3925337
Springdale Primary School,103.8896801,1.3949667
CHIJ (Our Lady of Good Counsel),103.8637708,1.357391
Rosyth School,103.8746431,1.3729086
St Gabriel’s Primary School,103.8617752,1.3503199
Yangzheng Primary School,103.8683225,1.3488247
Zhonghua Primary School,103.9043033,1.3245285
Angsana Primary School,103.9516338,1.3488946
Changkat Primary School,103.951985,1.3404098
Chongzheng Primary School,103.951438,1.350835
East Spring Primary School,103.961799,1.35349
Gongshang Primary School,103.9491666,1.3571755
Junyuan Primary School,103.939687,1.3478749
Poi Ching School,103.9352454,1.3577836
St Hilda’s Primary School,103.9361065,1.3496891
Tampines Primary School,103.9441287,1.3499716
Tampines North Primary School,103.948581,1.360298
Yumin Primary School,103.9507843,1.3513975
Cedar Primary School,103.8754605,1.3356131
CHIJ Primary (Toa Payoh),103.8426717,1.3328178
First Toa Payoh Primary School,103.855651,1.340145
Kheng Cheng School,103.847796,1.337666
Maris Stella High (Primary),103.8783158,1.3417587
Marymount Convent School,103.8399377,1.3406992
Pei Chun Public School,103.8589626,1.3332385
St Andrew’s Junior School,103.8650358,1.3314591
Admiralty Primary School,103.8003087,1.4430452
Evergreen Primary School,103.795038,1.444082
Fuchun Primary School,103.7782457,1.4307779
Greenwood Primary School,103.804609,1.43985
Innova Primary School,103.7906555,1.4293124
Marsiling Primary School,103.7729776,1.434119
Qihua Primary School,103.7889363,1.4423448
Riverside Primary School,103.8017893,1.447201
Si Ling Primary School,103.78577,1.432693
Woodgrove Primary School,103.7905773,1.4333246
Woodlands Primary School,103.791794,1.436771
Woodlands Ring Primary School,103.7978994,1.4345519
Ahmad Ibrahim Primary School,103.8327825,1.4337349
Chongfu Primary School,103.8393785,1.4388464
Huamin Primary School,103.8447046,1.427932
Jiemin Primary School,103.830498,1.427671
Naval Base Primary School,103.8390841,1.4161125
Northland Primary School,103.840576,1.421155
North View Primary School,103.848313,1.427616
Peiying Primary School,103.8302639,1.4175245
Xishan Primary School,103.8378387,1.4334989
Yishun Primary School,103.8337811,1.4334921
